Sepal.Length.2 1 Sepal.Width.2 1 Petal.Length.2 1 Petal.Width.2 1 
Sepal.Length.1 1 Sepal.Width.1 1 Petal.Length.2 1 Petal.Width.2 1 
Sepal.Length.2 1 Sepal.Width.1 1 Petal.Length.2 1 Petal.Width.2 1 
Sepal.Length.3 1 Sepal.Width.2 1 Petal.Length.3 1 Petal.Width.3 1 
Sepal.Length.2 1 Sepal.Width.1 1 Petal.Length.3 1 Petal.Width.3 1 
Sepal.Length.3 1 Sepal.Width.2 1 Petal.Length.3 1 Petal.Width.3 1 
Sepal.Length.3 1 Sepal.Width.2 1 Petal.Length.3 1 Petal.Width.3 1 
Sepal.Length.3 1 Sepal.Width.2 1 Petal.Length.3 1 Petal.Width.3 1 
Sepal.Length.3 1 Sepal.Width.2 1 Petal.Length.3 1 Petal.Width.3 1 
Sepal.Length.1 1 Sepal.Width.1 1 Petal.Length.2 1 Petal.Width.3 1 
Sepal.Length.3 1 Sepal.Width.2 1 Petal.Length.3 1 Petal.Width.3 1 
Sepal.Length.3 1 Sepal.Width.1 1 Petal.Length.3 1 Petal.Width.3 1 
Sepal.Length.3 1 Sepal.Width.3 1 Petal.Length.3 1 Petal.Width.3 1 
Sepal.Length.3 1 Sepal.Width.2 1 Petal.Length.3 1 Petal.Width.3 1 
Sepal.Length.3 1 Sepal.Width.1 1 Petal.Length.3 1 Petal.Width.3 1 
Sepal.Length.3 1 Sepal.Width.2 1 Petal.Length.3 1 Petal.Width.3 1 
Sepal.Length.2 1 Sepal.Width.1 1 Petal.Length.3 1 Petal.Width.3 1 
Sepal.Length.2 1 Sepal.Width.1 1 Petal.Length.3 1 Petal.Width.3 1 
Sepal.Length.3 1 Sepal.Width.2 1 Petal.Length.3 1 Petal.Width.3 1 
Sepal.Length.3 1 Sepal.Width.2 1 Petal.Length.3 1 Petal.Width.3 1 
Sepal.Length.3 1 Sepal.Width.3 1 Petal.Length.3 1 Petal.Width.3 1 
Sepal.Length.3 1 Sepal.Width.1 1 Petal.Length.3 1 Petal.Width.3 1 
Sepal.Length.2 1 Sepal.Width.1 1 Petal.Length.3 1 Petal.Width.2 1 
Sepal.Length.3 1 Sepal.Width.2 1 Petal.Length.3 1 Petal.Width.3 1 
Sepal.Length.2 1 Sepal.Width.1 1 Petal.Length.2 1 Petal.Width.3 1 
Sepal.Length.3 1 Sepal.Width.1 1 Petal.Length.3 1 Petal.Width.3 1 
Sepal.Length.3 1 Sepal.Width.1 1 Petal.Length.2 1 Petal.Width.3 1 
Sepal.Length.3 1 Sepal.Width.2 1 Petal.Length.3 1 Petal.Width.3 1 
Sepal.Length.3 1 Sepal.Width.2 1 Petal.Length.3 1 Petal.Width.3 1 
Sepal.Length.2 1 Sepal.Width.1 1 Petal.Length.2 1 Petal.Width.3 1 
Sepal.Length.2 1 Sepal.Width.2 1 Petal.Length.2 1 Petal.Width.3 1 
Sepal.Length.3 1 Sepal.Width.1 1 Petal.Length.3 1 Petal.Width.3 1 
Sepal.Length.3 1 Sepal.Width.2 1 Petal.Length.3 1 Petal.Width.2 1 
Sepal.Length.3 1 Sepal.Width.1 1 Petal.Length.3 1 Petal.Width.3 1 
Sepal.Length.3 1 Sepal.Width.3 1 Petal.Length.3 1 Petal.Width.3 1 
Sepal.Length.3 1 Sepal.Width.1 1 Petal.Length.3 1 Petal.Width.3 1 
Sepal.Length.3 1 Sepal.Width.1 1 Petal.Length.3 1 Petal.Width.2 1 
Sepal.Length.2 1 Sepal.Width.1 1 Petal.Length.3 1 Petal.Width.2 1 
Sepal.Length.3 1 Sepal.Width.2 1 Petal.Length.3 1 Petal.Width.3 1 
Sepal.Length.3 1 Sepal.Width.3 1 Petal.Length.3 1 Petal.Width.3 1 
Sepal.Length.3 1 Sepal.Width.2 1 Petal.Length.3 1 Petal.Width.3 1 
Sepal.Length.2 1 Sepal.Width.2 1 Petal.Length.2 1 Petal.Width.3 1 
Sepal.Length.3 1 Sepal.Width.2 1 Petal.Length.3 1 Petal.Width.3 1 
Sepal.Length.3 1 Sepal.Width.2 1 Petal.Length.3 1 Petal.Width.3 1 
Sepal.Length.3 1 Sepal.Width.2 1 Petal.Length.3 1 Petal.Width.3 1 
Sepal.Length.2 1 Sepal.Width.1 1 Petal.Length.3 1 Petal.Width.3 1 
Sepal.Length.3 1 Sepal.Width.2 1 Petal.Length.3 1 Petal.Width.3 1 
Sepal.Length.3 1 Sepal.Width.2 1 Petal.Length.3 1 Petal.Width.3 1 
Sepal.Length.3 1 Sepal.Width.2 1 Petal.Length.3 1 Petal.Width.3 1 
Sepal.Length.3 1 Sepal.Width.1 1 Petal.Length.3 1 Petal.Width.3 1 
Sepal.Length.3 1 Sepal.Width.2 1 Petal.Length.3 1 Petal.Width.3 1 
Sepal.Length.2 1 Sepal.Width.3 1 Petal.Length.3 1 Petal.Width.3 1 
Sepal.Length.2 1 Sepal.Width.2 1 Petal.Length.3 1 Petal.Width.3 1 
